	transactions	input_value	output_value	fee	day	month	year
2466	624750	284582225253714.000000000	284582225253714.000000000	299345924942.000000000	21	6	2016
2467	568414	270903867560064.000000000	270903867560064.000000000	338300390340.000000000	22	6	2016
2468	585565	315584064339527.000000000	315584064339527.000000000	346495154636.000000000	23	6	2016
2469	539515	279250067770019.000000000	279250067770019.000000000	213624150634.000000000	24	6	2016
2470	572004	211753298353539.000000000	211753298353539.000000000	215199773587.000000000	25	6	2016
2471	509463	178777003146528.000000000	178777003146528.000000000	325955939158.000000000	26	6	2016
2472	526281	216641679897419.000000000	216641679897419.000000000	190350041395.000000000	27	6	2016
2473	515012	186206106385133.000000000	186206106385133.000000000	220208644176.000000000	28	6	2016
2474	507680	198490127082552.000000000	198490127082552.000000000	210881846234.000000000	29	6	2016
2475	539600	208113076119618.000000000	208113076119618.000000000	153907293990.000000000	30	6	2016
2476	541179	200783867178106.000000000	200783867178106.000000000	208834953284.000000000	1	7	2016
2477	463878	214777729902411.000000000	214777729902411.000000000	124130493454.000000000	2	7	2016
2478	438764	173323584009891.000000000	173323584009891.000000000	110518137592.000000000	3	7	2016
2479	509417	259579395010456.000000000	259579395010456.000000000	115830722642.000000000	4	7	2016
2480	518749	205111890302967.000000000	205111890302967.000000000	138984344484.000000000	5	7	2016
2481	513051	203613704309725.000000000	203613704309725.000000000	148223134297.000000000	6	7	2016
2482	515390	282710713542541.000000000	282710713542541.000000000	211492184967.000000000	7	7	2016
2483	510188	228706694190389.000000000	228706694190389.000000000	166478480516.000000000	8	7	2016
2484	440511	188809792486778.000000000	188809792486778.000000000	78448419412.000000000	9	7	2016
2485	423383	152103968799839.000000000	152103968799839.000000000	79020763057.000000000	10	7	2016
2486	508445	222267045194936.000000000	222267045194936.000000000	125996443528.000000000	11	7	2016
2487	504939	231234088521403.000000000	231234088521403.000000000	93373030144.000000000	12	7	2016
2488	474781	225196731889682.000000000	225196731889682.000000000	86318461317.000000000	13	7	2016
2489	508487	209550742917887.000000000	209550742917887.000000000	245360888163.000000000	14	7	2016
2490	475071	334772364443499.000000000	334772364443499.000000000	99644368499.000000000	15	7	2016
2491	515282	196395599664543.000000000	196395599664543.000000000	154757118706.000000000	16	7	2016
2492	508093	205344409991924.000000000	205344409991924.000000000	154783350954.000000000	17	7	2016
2493	542350	225355784442382.000000000	225355784442382.000000000	132322653995.000000000	18	7	2016
2494	489650	253754556392858.000000000	253754556392858.000000000	193923056741.000000000	19	7	2016
2495	558836	245504248286132.000000000	245504248286132.000000000	371024001487.000000000	20	7	2016
2496	478059	220571738049399.000000000	220571738049399.000000000	107600438020.000000000	21	7	2016
2497	501386	241969370175058.000000000	241969370175058.000000000	130044569523.000000000	22	7	2016
2498	481917	183297525600814.000000000	183297525600814.000000000	135543047377.000000000	23	7	2016
2499	442330	184511491968394.000000000	184511491968394.000000000	126805589798.000000000	24	7	2016
2500	529260	192621954675701.000000000	192621954675701.000000000	168614417023.000000000	25	7	2016
2501	533268	230896791755708.000000000	230896791755708.000000000	150706501511.000000000	26	7	2016
2502	534989	251386955689173.000000000	251386955689173.000000000	158043577785.000000000	27	7	2016
2503	524507	245891293581530.000000000	245891293581530.000000000	202573971679.000000000	28	7	2016
2504	552145	213804162046977.000000000	213804162046977.000000000	400181652411.000000000	29	7	2016
2505	444772	187704419123546.000000000	187704419123546.000000000	130546393544.000000000	30	7	2016
2506	577580	185663933696221.000000000	185663933696221.000000000	177325851252.000000000	31	7	2016
2507	579275	172491839065966.000000000	172491839065966.000000000	195312321213.000000000	1	8	2016
2508	605113	352015109522781.000000000	352015109522781.000000000	216369167090.000000000	2	8	2016
2509	605366	247601716795296.000000000	247601716795296.000000000	145318400384.000000000	3	8	2016
2510	543073	300276228012408.000000000	300276228012408.000000000	137703610789.000000000	4	8	2016
2511	544788	228945485181081.000000000	228945485181081.000000000	135737720310.000000000	5	8	2016
2512	469800	151473765860045.000000000	151473765860045.000000000	71566557058.000000000	6	8	2016
2513	500905	187389871621700.000000000	187389871621700.000000000	206638972704.000000000	7	8	2016
2514	550523	196939514071842.000000000	196939514071842.000000000	174649556818.000000000	8	8	2016
2515	489229	222071786115351.000000000	222071786115351.000000000	133037112451.000000000	9	8	2016
2516	576818	216904199399166.000000000	216904199399166.000000000	187674908984.000000000	10	8	2016
2517	570927	225298017260141.000000000	225298017260141.000000000	140518298005.000000000	11	8	2016
2518	552649	192262963278677.000000000	192262963278677.000000000	158063288893.000000000	12	8	2016
2519	516099	204705541864336.000000000	204705541864336.000000000	136297799789.000000000	13	8	2016
2520	479949	171453193644686.000000000	171453193644686.000000000	142963707101.000000000	14	8	2016
2521	543450	207530522974418.000000000	207530522974418.000000000	389379130300.000000000	15	8	2016
2522	560507	273027080621631.000000000	273027080621631.000000000	156186607509.000000000	16	8	2016
2523	524159	199827045612005.000000000	199827045612005.000000000	168189417237.000000000	17	8	2016
2524	556532	232586780487518.000000000	232586780487518.000000000	192056736224.000000000	18	8	2016
2525	557304	237512279111283.000000000	237512279111283.000000000	138607142319.000000000	19	8	2016
2526	521651	209528589722782.000000000	209528589722782.000000000	163336794729.000000000	20	8	2016
2527	472639	133687207673910.000000000	133687207673910.000000000	107868674435.000000000	21	8	2016
2528	570226	198276567919830.000000000	198276567919830.000000000	182438598278.000000000	22	8	2016
2529	558721	208894849723595.000000000	208894849723595.000000000	278937212238.000000000	23	8	2016
2530	523350	209681258072258.000000000	209681258072258.000000000	138789058499.000000000	24	8	2016
2531	505835	213117899048354.000000000	213117899048354.000000000	116317978795.000000000	25	8	2016
2532	498501	209113060537505.000000000	209113060537505.000000000	112177106211.000000000	26	8	2016
2533	461445	146276162205711.000000000	146276162205711.000000000	105157844666.000000000	27	8	2016
2534	432996	130032163494112.000000000	130032163494112.000000000	154222599375.000000000	28	8	2016
2535	570474	171235813370491.000000000	171235813370491.000000000	274436922841.000000000	29	8	2016
2536	565651	181264481156346.000000000	181264481156346.000000000	133872588677.000000000	30	8	2016
2537	513723	177588292231963.000000000	177588292231963.000000000	140519930745.000000000	31	8	2016
2538	539468	178192809397104.000000000	178192809397104.000000000	134705792379.000000000	1	9	2016
2539	503554	159322179340229.000000000	159322179340229.000000000	100788194289.000000000	2	9	2016
2540	450268	130684992080702.000000000	130684992080702.000000000	148319470379.000000000	3	9	2016
2541	499462	115839525421504.000000000	115839525421504.000000000	100148082111.000000000	4	9	2016
2542	558669	171193150703508.000000000	171193150703508.000000000	218407836115.000000000	5	9	2016
2543	536253	159919341987835.000000000	159919341987835.000000000	128624905202.000000000	6	9	2016
2544	571583	160184119003796.000000000	160184119003796.000000000	194104794596.000000000	7	9	2016
2545	535440	162508030093212.000000000	162508030093212.000000000	157519156656.000000000	8	9	2016
2546	545426	174914790957102.000000000	174914790957102.000000000	280948868677.000000000	9	9	2016
2547	472976	147609747617189.000000000	147609747617189.000000000	106779298541.000000000	10	9	2016
2548	468317	150456998466324.000000000	150456998466324.000000000	91440164116.000000000	11	9	2016
2549	518847	167022099155227.000000000	167022099155227.000000000	132981646129.000000000	12	9	2016
2550	607310	197984502996849.000000000	197984502996849.000000000	207785321941.000000000	13	9	2016
2551	563073	189566661809998.000000000	189566661809998.000000000	139122213065.000000000	14	9	2016
2552	536733	156261518509611.000000000	156261518509611.000000000	124623492525.000000000	15	9	2016
2553	515737	187921459103412.000000000	187921459103412.000000000	158708934131.000000000	16	9	2016
2554	562558	147347206483543.000000000	147347206483543.000000000	130883311499.000000000	17	9	2016
2555	457439	162465420879886.000000000	162465420879886.000000000	125282729694.000000000	18	9	2016
2556	514742	207304550794685.000000000	207304550794685.000000000	309181740295.000000000	19	9	2016
2557	544479	226667977211901.000000000	226667977211901.000000000	144271587068.000000000	20	9	2016
2558	554935	186541960631729.000000000	186541960631729.000000000	128511659045.000000000	21	9	2016
2559	497225	232491152803470.000000000	232491152803470.000000000	128913656870.000000000	22	9	2016
2560	517879	225167747809898.000000000	225167747809898.000000000	117611147219.000000000	23	9	2016
2561	496196	201710995092598.000000000	201710995092598.000000000	141152549561.000000000	24	9	2016
2562	510807	184951406692238.000000000	184951406692238.000000000	106299623430.000000000	25	9	2016
2563	549188	227624310187445.000000000	227624310187445.000000000	183870324491.000000000	26	9	2016
2564	620379	173556281426221.000000000	173556281426221.000000000	207749980431.000000000	27	9	2016
2565	547131	254383905698079.000000000	254383905698079.000000000	202333281705.000000000	28	9	2016
2566	567928	183706442448833.000000000	183706442448833.000000000	252805517494.000000000	29	9	2016
2567	575225	246253741000339.000000000	246253741000339.000000000	164292446361.000000000	30	9	2016
2568	530448	153416168253851.000000000	153416168253851.000000000	157202831757.000000000	1	10	2016
2569	495939	141863268081810.000000000	141863268081810.000000000	185232984383.000000000	2	10	2016
2570	626458	199083990504124.000000000	199083990504124.000000000	377089339976.000000000	3	10	2016
2571	620952	190481615251349.000000000	190481615251349.000000000	179895471973.000000000	4	10	2016
2572	617006	230075579977647.000000000	230075579977647.000000000	174748967174.000000000	5	10	2016
2573	625489	228971250663057.000000000	228971250663057.000000000	288161646245.000000000	6	10	2016
2574	586456	236637909961457.000000000	236637909961457.000000000	170464526091.000000000	7	10	2016
2575	616290	237486338288046.000000000	237486338288046.000000000	168119937894.000000000	8	10	2016
2576	532837	269621213166017.000000000	269621213166017.000000000	150612528836.000000000	9	10	2016
2577	505409	258436732208802.000000000	258436732208802.000000000	183387504255.000000000	10	10	2016
2578	608331	286230174135101.000000000	286230174135101.000000000	382679020861.000000000	11	10	2016
2579	602081	268934930440773.000000000	268934930440773.000000000	245243884199.000000000	12	10	2016
2580	559213	208656119223908.000000000	208656119223908.000000000	286567448916.000000000	13	10	2016
2581	543457	201970906019789.000000000	201970906019789.000000000	235768513235.000000000	14	10	2016
2582	524247	340633066958182.000000000	340633066958182.000000000	184565886641.000000000	15	10	2016
2583	469612	245949097557144.000000000	245949097557144.000000000	159256641904.000000000	16	10	2016
2584	554098	188550843736659.000000000	188550843736659.000000000	333578680259.000000000	17	10	2016
2585	622705	250717118066043.000000000	250717118066043.000000000	358570909267.000000000	18	10	2016
2586	497119	193636336409969.000000000	193636336409969.000000000	147372168961.000000000	19	10	2016
2587	619612	246396996871900.000000000	246396996871900.000000000	321581231871.000000000	20	10	2016
2588	616775	317030553479678.000000000	317030553479678.000000000	222236140930.000000000	21	10	2016
2589	578064	134963071842690.000000000	134963071842690.000000000	225387632449.000000000	22	10	2016
2590	591978	187609651694899.000000000	187609651694899.000000000	224477397556.000000000	23	10	2016
2591	637593	373515473494067.000000000	373515473494067.000000000	337189678591.000000000	24	10	2016
2592	655179	310626933436674.000000000	310626933436674.000000000	360842542765.000000000	25	10	2016
2593	706308	215943014747220.000000000	215943014747220.000000000	496038385089.000000000	26	10	2016
2594	763413	349011635920222.000000000	349011635920222.000000000	372247919570.000000000	27	10	2016
2595	600571	156293296989642.000000000	156293296989642.000000000	210024017643.000000000	28	10	2016
2596	557312	150136225170966.000000000	150136225170966.000000000	215548854066.000000000	29	10	2016
2597	527712	134013497455331.000000000	134013497455331.000000000	161114713184.000000000	30	10	2016
2598	564774	180435627652676.000000000	180435627652676.000000000	237009391770.000000000	31	10	2016
2599	598341	184464978255955.000000000	184464978255955.000000000	418505814133.000000000	1	11	2016
2600	568343	477981191264023.000000000	477981191264023.000000000	183081999798.000000000	2	11	2016
